date,mean_Rt,lower_Rt,upper_Rt,mean_TP,lower_TP,upper_TP,Cori_Rt,mean_expected,lower_expected,upper_expected,incidence
2020-09-28,1.0511661228193123,0.952983016918369,1.1608993280193498,1.2832385941711053,1.0907528050454396,1.475724383296771,1.1170977514285714,100.52728797251507,89.66788968605155,114.68385986872737,78
2020-09-29,1.056836599378956,0.954600581956206,1.1737583101723352,1.2827029837862491,1.0902975362183116,1.4751084313541865,1.166738724357143,98.96660589266598,88.01369501780114,113.41767369418884,71
2020-09-30,1.0634004385755478,0.9557015406131528,1.1878684193323013,1.282931379025021,1.0904916721712676,1.475371085878774,1.2064913140714284,97.00743646341506,85.61027090327487,111.08743121225564,73
2020-10-01,1.0744774733650684,0.9634705103524396,1.209740241272479,1.2883242640981418,1.0950756244834206,1.481572903712863,1.2240413612857144,94.03372765759342,82.54404216300824,107.60945769523869,69
2020-10-02,1.093976717727326,0.9790787202040784,1.2401294622616963,1.3037779586429292,1.10821126484649,1.4993446524393683,1.2261684902142858,91.31058354731051,79.95127833337217,104.17440645816694,72
2020-10-03,1.1034536860641588,0.9815355133905502,1.2549762498709738,1.3062347515810842,1.1102995388439214,1.502169964318247,1.2036593360714285,89.27087570154117,78.53714277710597,101.80420297704926,77
2020-10-04,1.1193454734468076,0.9913703350583806,1.2761148940741718,1.315925311409797,1.1185365146983277,1.5133141081212664,1.1687003245714287,89.02624124801984,78.75574236319233,101.19624159743275,77
2020-10-05,1.1335652164328949,0.99994884526106,1.2923100184328675,1.3228136169682636,1.1243915744230242,1.5212356595135033,1.1186691769285717,91.21211456613386,80.66344711584206,102.64446450045635,76
2020-10-06,1.154777892614992,1.0190023391234946,1.3173898633999088,1.3369642448779324,1.1364196081462423,1.537508881609622,1.0709926125714284,93.56265718061454,82.78674140722367,104.28848282169754,75
2020-10-07,1.1836085527044329,1.0454132166881072,1.3479732569086134,1.35861856781725,1.1548257826446624,1.5624113529898374,1.0346583661428572,94.96038961089651,84.40044787366864,105.3400626171765,74
2020-10-08,1.2105837529162666,1.0692837440664218,1.3710440677527884,1.3774765652143144,1.1708550804321671,1.5840980499964616,1.019859857714286,96.07139298470327,85.69556747154978,106.2405272499041,74
2020-10-09,1.226076784495174,1.0847058838933803,1.3808687899998673,1.3830732378494677,1.1756122521720476,1.5905342235268878,1.0152360437857142,96.14543315533489,85.9132634289742,106.05915179953776,77
2020-10-10,1.2283448799600107,1.0884826682290782,1.3767488101273346,1.3741375920274417,1.168016953223325,1.5802582308315576,1.0218648465714286,95.84956947750493,85.44988095547572,105.35768370278281,81
2020-10-11,1.2336274827696232,1.0933959839883034,1.375390883251144,1.3685589758428356,1.1632751294664103,1.573842822219261,1.1523754152142855,95.23969446552881,84.56780985441246,104.52637301226808,75
2020-10-12,1.2400047216313728,1.0985290897013542,1.3757801033538986,1.3642330734952277,1.1595981124709436,1.5688680345195118,1.2266984001428571,95.5710416698986,84.68717356228417,105.23278261470116,81
2020-10-13,1.2576393092496034,1.1183100828342154,1.394266163584335,1.3719195261808874,1.1661315972537545,1.5777074551080204,1.2462318244285715,96.87721436434106,85.63283016063708,107.32440286816414,80
2020-10-14,1.2734051444193233,1.1334205150862624,1.4095689844569377,1.3774371252209916,1.170821556437843,1.5840526940041404,1.2405106724285715,100.01732946512045,87.94093388241912,111.04519589091387,80
2020-10-15,1.2858778425924882,1.144462807997182,1.422390813649599,1.379496949015747,1.172572406663385,1.586421491368109,1.2405631358571427,102.78576319186216,90.0685578101485,114.25756982259598,85
2020-10-16,1.2904694446435303,1.1448834533591583,1.4256423671705052,1.3732469035423294,1.16725986801098,1.579233939073679,1.240171170642857,106.44377619530749,93.15904628393214,118.58057978803139,82
2020-10-17,1.286189500488971,1.1351448669108763,1.4187216166802337,1.358305298264889,1.154559503525156,1.5620510930046223,1.2550447069285713,109.71610472918653,95.83801440009611,122.01338900236281,75
2020-10-18,1.2818792025045065,1.1290960708620277,1.417133829774858,1.3445098030211564,1.142833332567983,1.5461862734743297,1.2193970012142858,111.59223146705372,97.5257246110569,123.81418843813807,78
2020-10-19,1.2982227962784123,1.14140707797557,1.4400023393244248,1.3538983160817677,1.1508135686695025,1.5569830634940327,1.207763882642857,112.312404891978,98.43235489328869,124.18893008402982,79
2020-10-20,1.3278576204651118,1.1662613344944708,1.4744536971010382,1.3788105540158344,1.1719889709134592,1.5856321371182096,1.201411866357143,112.04143726486174,98.40989165898239,122.96356804838001,95
2020-10-21,1.348507814145704,1.1831201156471598,1.4957136843268937,1.3957397901134194,1.1863788215964062,1.605100758630432,1.199431699,111.75193125132239,98.9346676224959,122.096179080602,95
